page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking
7,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"• 제품명 : 식물나라 워터프루프 선스프레이• 자외선 차단 정도 :SPF50+PA++++/ 야외활동에도 적합• 제형 : 스프레이형• 분사력 : 입자가 곱게 분사되며 고르게 잘 퍼짐• 발림성 : 끈적임없이 산뜻하고 가벼움• 향기 : 무향운동을 하며 땀도 많이 흘리고 주 2회 이상 야외활동을 많이 하는 편이에요.5월 되고는 맨살로 야외 운동 나갔더니 팔과 목 부분이 금새 빨갛게 달아오르더라구요.그동안은 자외선 차단제 스틱형으로 사용했었는데 고르게 발라지지 않아서 꼭 손으로 한번 쓸어줘야 번거로움이 있어 스프레이 형으로 알아보다 구입했어요.우선 첫 느낌은 무척 산뜻하다는 것!향도 없어서 여름철 사용하기 좋구 분사력도 만족스러워요. 또한 입자가 곱고 뭉치는 것이 없어서 고르게 잘 퍼지고 도포돼요.지속력도 꽤 좋네요.팔 부분에 뿌리고 2시간 땀 흘이며 활동했는데 자외선 차단 잘 되었는지 빨갛게 달아오르는 것은 없었어요.자외선 차단제는 피부에 흡수되어 효능이 나타나려면 외출 20~30분 전에 바 르는 것이 좋아요.그리고 차단 지수가 높아도 시간이 지나면 효과가 사라지기 때문에 2시간 간 격으로 덧바르는 것도 중요하고요.참고로 SPF지수는 자외선으로부터 피부를 손상시키지 않고 보호할 수 있는'시간'을 의미해요.일상 생활 시 SPF30 정도의 제품을, 야외활동 시에는 SPF50 정도의 자외선 차단제를 사용하는 것이 적당해요.또 PA 뒤에 + 기호는 많을수록 피부노화로부터 '보호'가 더 잘 된다는 뜻이에요.식물나라 워터프루프 선스프레이는 SPF50+에 PA++++로 야외활동에 적합한 제품이에요.피부타입에 따라서도 제형이 달라지는데 건성이나 중성이라면 크림제형이중성이라면 로션, 저처럼 땀 많이 흘리는 활동을 한다면 산뜻한 스프레이형을 추천합니다!!",[],식물나라,sunspray,"['식물나라', '워터프루프', '자외선', '차단', '정도', 'SPF50', 'PA++++', '야외', '활동', '분사력', '입자', '분사', '발림성', '산뜻', '가벼움', '운동', '땀', '이상', '야외', '활동', '5월', '살로', '야외', '운동', '팔', '목', '부분', '그동안', '자외선 차단제', '스틱형', '발라', '지지', '손', '구입', '우선', '느낌', '산뜻', '여름철', '분사력', '만족', '입자', '도포', '지속력', '팔', '부분', '시간', '땀', '활동', '자외선', '차단', '자외선 차단제', '피부', '흡수', '효능', '외출', '차단', '지수', '시간', '효과', '시간', '덧바르', '참고', '지수', '자외선', '피부', '손상', '보호', '시간', '의미', '일상', '생활', 'SPF30', '정도', '야외', '활동', 'SPF50', '정도', '자외선 차단제', 'PA', '기호', '피부', '노화', '보호', '뜻', '식물나라', '워터프루프', 'SPF50', 'PA++++', '야외', '활동', '피부', '타입', '건성', '중성', '크림', '이중성', '로션', '땀', '활동', '산뜻', '추천']",5,1
7,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"☀️ 식물나라 선스프레이 ☀️1+1 기획이라 가격은 적당한 것 같아요 (구매당시 올리브데이 12,510원) 뿌려서 쓰는게 간편하긴한데 골고루 발리는지, 자외선 차단히 확실히 되는지는 모르겠어요😂그래도 바르는게 더 좋아요... 귀찮음이 많은? 분들에게 추천해요","['민감성', '봄웜톤', '각질', '민감성']",식물나라,sunspray,"['식물나라', '1+1', '기획', '가격', '당시', '올리브', '데이', '간편', '자외선', '추천']",5,1
7,식물나라 워터프루프 선 스프레이 1+1 기획,5,,급하게 나갈때 쉬리릭 바르고 챱찹 문지르고 나가기 좋아요 요즘 햇빛이 너무 쎄서 걱정이었는데 젛네요3번 사용했는데 사용하고 나서 팔에 트러블날까 걱정했는데 성분이 괜찮은건지 오랜 외출이아니라서 그런지 모르겠지만 아직 트러블은 난적 없어요 좋네요,"['복합성', '웜톤', '각질', '모공']",식물나라,sunspray,"['쉬리', '릭', '요즘', '햇빛', '걱정', '팔', '트러블', '걱정', '성분', '건지', '외출', '그런지', '트러블', '난적']",5,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,5,,물놀이 가서 구매 함! ㅎㅎ 다음에 재구매 할게요~^^ 편한 스프레이네요!,[],식물나라,sunspray,"['물놀이', '다음', '재구매']",5,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,5,,사용하기 쉬운 스프레이 형태의 선 스프레이예요!! 백탁도 심하지 않고 좋아요!,"['복합성', '쿨톤', '홍조']",식물나라,sunspray,"['형태', '백탁']",5,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,4,,분사력좋고 끈적임 없어요 다만 유분검이 조금 있습니다 파우더 필수..🫶🏻하지만 너무너무 간편해서 이 한아이만 패고있어요 ㅎㅎ 재구매템이니 믿고 쓰세요🖤,[],식물나라,sunspray,"['분사력', '유분', '검', '파우더', '필수', '간편', '아이']",4,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,5,,우선 우리가 선크림을 몸까지 바르기에는 귀찮기도하고지금 이 현대사회에서는 바를시간이 없지않습니까그것을 정확히 타격한 선스프레이!!귀찮아하는 남성분들도 시간도 그렇고 귀차니즘을 가진 분들도 걍 뿌리면됩니다 효과도 좋은거같아요 굳~~맘에듭니다 저는,"['지성', '미백', '블랙헤드']",식물나라,sunspray,"['선크림', '몸', '지금', '현대', '사회', '시간', '타격', '성분', '시간', '귀차니즘', '효과', '맘']",5,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,1,,아.. 진짜 다신 안 사요 반팔 입어서 팔에 뿌리고 나갔는데 오돌토돌 빨갛게 일어났음.. 독한 거 같아요 피부 나름 뭘 발라도 튼튼한 편인데;; 잘 맞을 줄 알고 2세트 쟁여둔 거 환불하러 가야할 것 같아요 속상 ㅠㅠ… 에흉 그리고 두드러기 뿐만 아니라 선크림 뿌린 부분이 엄청 가렵고 특히 목 뒤랑 쇄골 쪽이 빨갛게 일어나요..,[],식물나라,sunspray,"['사요', '팔', '팔', '토도', '피부', '발라', '세트', '환불', '속', '두드러기', '선크림', '부분', '목', '쇄골']",1,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"선스틱이 슬슬 귀찮아질 때쯤 발견한 선 스프레이,,, 식물나라라 그런지 냄새도 엄청 자극적이지도 않고 뿌린순간 찝찝함이나 유분감이 느껴지지 않아서 좋은 것 같아요근데 스프레이라서 전체적으로 다 발렸는지 잘 모르겠어요ㅋㅋ 팍팍 잘 쓰고 있어요 여름에는 모두들 무조건 노출된 피부에 선제품 사용하시길…","['지성', '트러블']",식물나라,sunspray,"['선스틱', '발견', '식물나라', '그런지', '냄새', '자극', '순간', '유분감', '전체', '여름', '모두', '무조건', '노출', '피부']",5,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,2,,한 통 써봤는데 진짜 별로… 한 번 뿌리면 연기가 엄청 많이 나고 이상한 냄새남.. 방에서 한 번 뿌려봤는데 냄새빼고 뿌연 연기빼느라 힘들어서 죽을뻔… 양도 적고ㅠ 냄새도별로구ㅠ 쿨링감있어서 시원하고 좋은데 별로에요ㅠ 웬만하면 다 오점주는데…. 이건 진짜 아닌듯ㅠ 그냥 선스틱 사세여… 사지마유ㅠ,"['건성', '가을웜톤', '민감성']",식물나라,sunspray,"['냄새', '냄새', '연기', '냄새', '쿨링감', '오점', '이건', '선스틱', '사지', '마유']",2,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,4,,우선 사용이 넘편해여 다만어디루 뿌려지는지.모르겠음ㅋㅋ양이 작음,[],식물나라,sunspray,"['편해', '다만']",4,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,5,,항상 여름마다 재구매 하고 있어요선크림이나 선스틱 일일이 바르기 귀찮은 부위에 뿌리기 딱 좋아요더블 세일 자주 해주세요,[],식물나라,sunspray,"['여름', '재구매', '선크림', '선스틱', '부위', '더블', '세일']",5,1
8,식물나라 워터프루프 선 스프레이 1+1 기획,5,,로션 바르면 끈적거려서 스프레이로 샀는데 간편하고 좋아요,"['건성', '봄웜톤', '다크서클', '민감성']",식물나라,sunspray,"['로션', '간편']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,스프레이타입이라 여름에 놀러갈때 가지고가기 좋을것같아 샀는데 아주 만족해욥,[],식물나라,sunspray,"['타입', '여름', '만족', '해']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"백탁없는 선스프레이이고 1+1이고 편해서 구매했어요. 팔,다리는 스프레이 타입이 편해서요.","['건성', '쿨톤', '미백', '민감성']",식물나라,sunspray,"['백탁', '1+1', '편해', '팔', '다리', '타입', '편해', '서요']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,물놀이할 때 사용하려고 구입했는데 휴대하기도 좋고 사용하기도 편해요.,"['복합성', '겨울쿨톤', '블랙헤드', '잡티']",식물나라,sunspray,"['물놀이', '구입', '휴대', '편해']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,3,,양 대비 좀 헤프게 써지는 느낌이라 가겯대비 안좋아요. 다른 제품 사세요..,"['건성', '겨울쿨톤', '각질', '모공']",식물나라,sunspray,"['대비', '느낌']",3,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,4,,바디스프레이가 필요해서 구매했어용 곧 여름휴가 갈때 떡칠하고 나가보겠습니당ㅎㅎ,"['건성', '쿨톤', '미백', '민감성']",식물나라,sunspray,"['디스', '프레이', '필요', '여름휴가', '떡']",4,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"사용법도 간편하고, 끊적임도 적어서 여름에 필수템으로 사용하고 있습니다.외출 전 팔다리에 빨리 바르기 좋아요.","['복합성', '웜톤', '각질', '모공']",식물나라,sunspray,"['사용법', '간편', '여름', '필수템', '외출', '팔다리']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,곧 여름이라 여기저기 막 뿌리려고 구매했어요 지난여름에 잘 사용 한 기억이 있어서 재구매 하게 되었습니다 추천합니다.,"['건성', '여름쿨톤', '다크서클', '모공']",식물나라,sunspray,"['여름', '여기저기', '지난여름', '기억', '재구매', '추천']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,백탁현상 없어서 좋았고수시로 선케어 할 수 있어 좋네요건조함도 없고 유분감도 없어서,"['트러블성', '웜톤', '아토피', '잡티']",식물나라,sunspray,"['백탁현상', '케어', '건조함', '유분감']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,팔다리에 뿌리기 정말 좋아요. 외출할 때 슥슥 뿌리고 나가면 좋습니다. 얼굴에 뿌려도 좋지만 환기 잘 되는 곳에서 뿌리는 게 좋아요.,"['복합성', '가을웜톤', '다크서클', '모공']",식물나라,sunspray,"['팔다리', '외출', '얼굴', '환기']",5,1
9,식물나라 워터프루프 선 스프레이 1+1 기획,5,,저에게 아주 잘맞습니다 간편하고 저렴해요 잘샀어요 또살게요 근데 종이 과대포장은 제발 멈춰주세요 열기도 힘들고 쓰레기가 너무 많이나옵니다.,"['복합성', '웜톤', '각질', '모공']",식물나라,sunspray,"['간편', '종이', '대포', '장', '쓰레기']",5,1
10,식물나라 워터프루프 선 스프레이 1+1 기획,5,,처음에 테스트 사용해봤을 땐 무슨 스트레이트로 뿜어져나와서 사지 않았는데 새 테스터로 사용해보니 안개분사 비스무리하게 부드럽게 잘 분사되더라구요. 그래서 구매했습니다.,"['복합성', '가을웜톤', '다크서클', '모공']",식물나라,sunspray,"['처음', '테스트', '스트레이트', '테스', '안개', '분사', '분사']",5,1
10,식물나라 워터프루프 선 스프레이 1+1 기획,4,,골고루 안 발리고 크림보다 별로네요 ㅠ...아쉬워요 그래도 쓰긴 해야죠,"['민감성', '웜톤', '민감성', '블랙헤드']",식물나라,sunspray,"['크림', '별']",4,1
10,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름에 팔다리에 선크림 바르기 귀찮고 끈적이는 게 싫어서 구매했어요. 뿌리는거다보니 아무래도 간편하고 시원해서 팔다리 선케어하는 게 거부감들지 않고 딱히 끈적이지도 않아서 편해요! 1+1으로 친구랑 나눠샀다가 다 쓰고 이번엔 1+1 재구매해서 두 통 다 제가 씁니다 ㅎㅎ,[],식물나라,sunspray,"['여름', '팔다리', '선크림', '보니', '간편', '팔다리', '케어', '거부감', '편해', '1+1', '친구', '이번', '1+1', '재구매', '해서', '제가']",5,1
10,식물나라 워터프루프 선 스프레이 1+1 기획,4,,살짝의 유분감있음 하지만 너무나도 간편해서 좋음.. 군대가는 친구 선물로도 하나 챙겨줬는데 만족하며 잘 쓴다고 하심ㅋㅋㅋ 선크림 바르기 귀찮으신분들 요제품입니다.. 원쁠원할때 무조건 쟁이셔서 여름 내내 뽕뽑자구요..! 팔다리 얼굴목 전신 완전 쌉가넝이에요..❤️,[],식물나라,sunspray,"['유분감', '간편', '군대', '친구', '선물', '만족', '선크림', '무조건', '여름', '뽕', '팔다리', '얼굴', '목', '전신', '완전']",4,1
10,식물나라 워터프루프 선 스프레이 1+1 기획,5,,저렴한 가격에 편하게 막 쓰기 너무너무 편하고 좋은 거 같아요! 자외선 차단제는 수시로 계속 덧발라줘야 하는데 외출해서는 그게 말처럼 쉽지 않잖아요ㅠㅠ 사실 크기가 휴대하기 엄청 알맞진 않지만 그래도 바르기 편해서 추천합니다! 가성비 짱이예용,"['건성', '겨울쿨톤', '각질', '다크서클']",식물나라,sunspray,"['가격', '쓰기', '자외선 차단제', '덧발라', '외출', '해서', '사실', '크기', '휴대', '편해', '추천', '가성비']",5,1
10,식물나라 워터프루프 선 스프레이 1+1 기획,5,,분사력이 좋고 백탁없이 발리는게 좋았어요! 양이 너무 적어서 금방 닳는다는게 너무너무 아쉬워요 ㅠㅠ 특성상 넓은 부위에 바르고 여러번 자주 덧바르는데 소비가 심해서 너무 아쉬워요 ㅠㅠ 흡수도 잘안되서 여러군데 잘 묻기도 해서 흡수력이나 용량은 개선되었으면 좋겠어요!,"['복합성', '웜톤', '다크서클', '모공']",식물나라,sunspray,"['분사력', '백탁', '특성', '부위', '덧바르', '소비', '흡수', '흡수력', '용량', '개선']",5,1
